output_csv_path,SENTENCE_NAME,SENTENCE,sentence_decoder,beam_size,top_k,window_size,stride,BLEU,ROUGE-1,ROUGE-L,Cosine
CzkLI34HFIg_0-5-rgb_front_W16_S16.csv,CzkLI34HFIg_0-5-rgb_front,So I'm going to take these pants over and go ahead and press them down.,"Bridesmaids i am a doctor. may i offer you a drink? have a seat, please. peace and goodwill. what time does the post office close? what time is it?.",1,10,16,16,0.0,8.89,8.89,5.15
-f1_kdl050s_0-1-rgb_front_W16_S16.csv,-f1_kdl050s_0-1-rgb_front,In this clip we are going to talk about dangers for these birds in the household and otherwise.,Die who are you? turn the page i got an 'e' on my paper. what is the date today? stick your tongue out. one of my hobbies is writing letters to my pen-friends.,1,10,16,16,0.0,11.54,7.69,7.53
FMSiqrDXABU_0-3-rgb_front_W16_S16.csv,FMSiqrDXABU_0-3-rgb_front,"Okay, right now we're going to talk about laying out the job.",Bolt what is the date today?.,1,10,16,16,0.0,10.53,10.53,6.1
4GG2H4QR9W8_0-2-rgb_front_W16_S16.csv,4GG2H4QR9W8_0-2-rgb_front,How you doing?,Tie.,1,10,16,16,0.0,0.0,0.0,0.0
bUFsn9GQsCg_0-8-rgb_front_W16_S16.csv,bUFsn9GQsCg_0-8-rgb_front,I have some very good news for you about the Feral cat.,"Interesting hello, can i help you? what is the date today? how much is it per night?.",1,10,16,16,0.0,20.69,20.69,7.76
b9zJhvHGxyk_0-3-rgb_front_W16_S16.csv,b9zJhvHGxyk_0-3-rgb_front,My name is Kristy I'm working at the Curves in West Jordan Utah.,I have a dog. airbnb make a reservation make an appointment.,1,10,16,16,0.0,8.0,8.0,0.0
c_ThRj8eAf0_0-8-rgb_front_W16_S16.csv,c_ThRj8eAf0_0-8-rgb_front,So we are in the roll your own portion of shotgun.,"This is my seat. are you married? cup of coffee please help me. how much does it cost to get to the airport? where can i rent a car? no, thank you. i do not feel well.",1,10,16,16,0.0,12.5,8.33,8.15
bBHYQCDp_9A_0-3-rgb_front_W16_S16.csv,bBHYQCDp_9A_0-3-rgb_front,"When you're running a press, the defense is running a press, one thing that you want to learn how to do, is break that press.",Culture shell script i want to tell you something about my family. individual counseling for unemployed i am single. audiology yearbook reading comprehension my husband had an operation. victim support.,1,10,16,16,0.0,10.71,7.14,7.95
a4uz0W33REs_0-3-rgb_front_W16_S16.csv,a4uz0W33REs_0-3-rgb_front,SARAH HAUER: Hi.,Bolt.,1,10,16,16,0.0,0.0,0.0,0.0
33YRZ5UZTA4_0-2-rgb_front_W16_S16.csv,33YRZ5UZTA4_0-2-rgb_front,"JASON PAINTER: Hi, I'm Jason.",Feel.,1,10,16,16,0.0,0.0,0.0,0.0
d_V_K6ziiNA_0-8-rgb_front_W16_S16.csv,d_V_K6ziiNA_0-8-rgb_front,"Knots have a long and varied history throughout time, and today I'm going to show you how to make one of the great ones.",Offer we have a test tomorrow. how have you been? what time is it? person with reduced mobility i graduated last year. what is your name?.,1,10,16,16,0.0,23.53,15.69,10.02
48Hj_AyP3Fk_0-2-rgb_front_W16_S16.csv,48Hj_AyP3Fk_0-2-rgb_front,Hello.,Neo.,1,10,16,16,0.0,0.0,0.0,0.0
a4Nxq0QV_WA_0-3-rgb_front_W16_S16.csv,a4Nxq0QV_WA_0-3-rgb_front,JASON JEANETTE: Hi.,Bolt.,1,10,16,16,0.0,0.0,0.0,0.0
EhYk6e-jtWg_0-5-rgb_front_W16_S16.csv,EhYk6e-jtWg_0-5-rgb_front,"Alright, the drink that we are about to make is a Claridge Cocktail.",Right i am a bit hoarse. i have a sore throat. can you sew on a button for me? trigonometry the princess and the frog water park.,1,10,16,16,0.0,10.0,5.0,6.36
46Cwjrd4ua4_0-2-rgb_front_W16_S16.csv,46Cwjrd4ua4_0-2-rgb_front,"Now the next environmental factors that you want to look at are the date, and the year.",Currently i will have coffee after i eat. stick your tongue out. cotton candy seagull who do you want to talk to? my father passed away last year. cup of coffee.,1,10,16,16,0.0,16.67,16.67,10.16
EjzQn4ReeeI_0-3-rgb_front_W16_S16.csv,EjzQn4ReeeI_0-3-rgb_front,"Alright, in this clip we'll be doing the upper body on our cute, more cartoonized angel, and we're just going to give him a simple, white robe.",Neo probationary period commission a book what is the date today? passing by in hallway my father passed away last month. what is the soup of the day? i need a dentist. would you like a glass of wine? monotone menstruation it is not my fault. i have finished a university.,1,10,16,16,0.0,7.5,7.5,4.93
4XgOVMG-zIo_0-1-rgb_front_W16_S16.csv,4XgOVMG-zIo_0-1-rgb_front,I'm going to show you how to make a Bluebird.,Partly how can i help you?.,1,10,16,16,0.0,35.29,23.53,16.84
a4Nxq0QV_WA_0-5-rgb_front_W16_S16.csv,a4Nxq0QV_WA_0-5-rgb_front,JASON JEANETTE: Hi.,Submit.,1,10,16,16,0.0,0.0,0.0,0.0
eY32ru3Nstc_0-8-rgb_front_W16_S16.csv,eY32ru3Nstc_0-8-rgb_front,"I'm going to show you how to make a Razberi Sunsplash, a wonderfully fruity cocktail.",Show online games who do you want to talk to? water-cooled this is not important. i speak a little bit.,1,10,16,16,0.0,32.43,21.62,21.53
0pKzG0RRUz4_0-2-rgb_front_W16_S16.csv,0pKzG0RRUz4_0-2-rgb_front,Another technique is you can braid the hair on first and then start wrapping cause some people have really short hair and we can create the look with adding the hair end.,"Lighter how much does the book cost? how much does it cost? ok, i'll take it. what is the temperature? the black stone high heels have you ever had a tooth pulled? i want to tell you something about my family. what is the date today? oily and dry hair fruit of one only seed coniferous forest wash your hands. head of lettuce yolk of an egg how much does it cost? hello, can i help you?.",1,10,16,16,0.0,16.36,10.91,20.27
3EjKvwck6ss_0-1-rgb_front_W16_S16.csv,3EjKvwck6ss_0-1-rgb_front,"Now that we've blow dried and separated all the sub-sections, what we're going to do is go ahead and start with our finishing products.",Currently what kind of car have you got? how much does it cost? how can i help you? i want to tell you something about my family. pop-up card my eyes are itching. tree of knowledge of good and evil i want to tell you something about my family.,1,10,16,16,0.0,7.79,7.79,5.28
eRiOhdeskNE_0-8-rgb_front_W16_S16.csv,eRiOhdeskNE_0-8-rgb_front,Alright we've just completed our two flowers.,Interested how much does it cost to get in? i have not eaten yet.,1,10,16,16,0.0,0.0,0.0,0.0
CSxgJLYMLZ4_0-5-rgb_front_W16_S16.csv,CSxgJLYMLZ4_0-5-rgb_front,"Another very good use, although a slightly more risky use of a wading wedge is carrying a backboard in a cross moving current.",Neck trigonometry what is your name? still water is it true? why do you say that? how can i help you? speech impediment mousetrap floor squeegee keep a secret toilet seat excuse me. slow motion slothful.,1,10,16,16,0.0,6.78,6.78,3.73
Enhria4v_jo_0-5-rgb_front_W16_S16.csv,Enhria4v_jo_0-5-rgb_front,"Hi, I'm Judy Carrier with Jewels by Park Lane and I'm going to tell you how to clean your sterling silver jewelry.",Develop i will have coffee after i eat. do you speak spanish? i speak a little bit. i´d like you to meet my friend i have a sore throat. what would you like to order? what would you like? i am a bit hoarse. i´d like you to meet my friend.,1,10,16,16,0.0,12.99,12.99,14.25
CFRh_KOT9nY_0-5-rgb_front_W16_S16.csv,CFRh_KOT9nY_0-5-rgb_front,"Hi, this is Jon, and in this clip we'll be talking about the portable shop table.",Interesting it is fine like that. flunk i need a dentist. 3/4 sleeve i need a dentist. i have a sore throat. i need a dentist. take care of ladybug i speak a little bit. how long are you going to stay here? what is the temperature? drugstore speech and language therapy advice service cash on delivery i have a sore throat. what does that mean? what is the temperature? lay the table table lay the table table lay the table.,1,10,16,16,0.0,8.08,8.08,15.79
d_0dt3VdYCo_0-8-rgb_front_W16_S16.csv,d_0dt3VdYCo_0-8-rgb_front,"In tennis, a lot of times you're going to get shots that aren't standardized, that you're not really prepared for unless you play a lot.",Time is up. i am interested in working for your company. how long are you staying? it is not stop here on red. you must not interrupt. i don't mind. how are you?.,1,10,16,16,0.0,25.81,16.13,19.25
EjzQn4ReeeI_0-5-rgb_front_W16_S16.csv,EjzQn4ReeeI_0-5-rgb_front,"Alright, in this clip we'll be doing the upper body on our cute, more cartoonized angel, and we're just going to give him a simple, white robe.","Interrupt half an hour stick your tongue out. i speak a little bit. could you give me a plastic bag, please? breathe deeply. don't breathe. i have a sore throat. breathe deeply. i don't feel like eating. it is not my fault. floor squeegee why do you say that? is there anything else i can do for you? not worth it. leave something unsaid 3/4 sleeve b&b.",1,10,16,16,0.0,6.0,4.0,1.03
DKJtnSrjIro_0-5-rgb_front_W16_S16.csv,DKJtnSrjIro_0-5-rgb_front,"So we have the bottom prepared, and we've got our little bowl that has the pedestal, and this is set up as well.",I´m tired my stomach is upset. long-term care i´m tired how long are you going to stay here? i want to tell you something about my family. how long do you want to stay here? how long are you staying? i am sorry to bother you.,1,10,16,16,0.0,2.74,2.74,0.91
1G8LIWgKLME_0-2-rgb_front_W16_S16.csv,1G8LIWgKLME_0-2-rgb_front,To begin your dotted nail art you're going to need to use a stylus also known as a dotter.,Wallet i speak a little bit. voiceless mouthing what’s the matter with you? stick your tongue out. dandelion who? i am applying for a credit card. credit card i have a sore throat. who? what are you doing? what? i have pain in my stomach i have to go home. voiceless mouthing i speak a little bit. what are you going to order?.,1,10,16,16,0.0,16.67,9.52,13.84
dQJyDM9pKR8_0-8-rgb_front_W16_S16.csv,dQJyDM9pKR8_0-8-rgb_front,Effleurage is a massage stroke that basically just stroking the horse.,Nine who are you? what's the charge per hour? i am not so good in your sign language what kind of work do you do? how much will the repair cost? teacher's day albus dumbledore.,1,10,16,16,0.0,4.17,4.17,5.19
afDfb8xx09w_0-3-rgb_front_W16_S16.csv,afDfb8xx09w_0-3-rgb_front,Now we're going to be talking about direction of the ball.,"Modern the big bad wolf may i have a menu, please?.",1,10,16,16,0.0,8.7,8.7,5.12
5Gw0TpbCMTQ_0-5-rgb_front_W32_S16.csv,5Gw0TpbCMTQ_0-5-rgb_front,"Hi, my name's Floyd, I'm talking to you today from theacousticmusician.com in Sandy, Utah, and we're going to talk about how to read guitar music today.","Really let's go to the zoo. when would you like to go? who do you want to talk to? who are you? i don't like it at all. i have a sore throat. what is your pet's name? how long are you going to stay here? it must have been 2 years, 3 years since i last saw my cousin. is there anything else i can do for you?.",1,10,32,16,0.0,21.57,15.69,25.0
2ri5HYm48MA_0-2-rgb_front_W32_S16.csv,2ri5HYm48MA_0-2-rgb_front,REBECCA SATO: Hi.,Water ski.,1,10,32,16,0.0,0.0,0.0,0.0
bcNtUYh3GNs_0-8-rgb_front_W32_S16.csv,bcNtUYh3GNs_0-8-rgb_front,I'm Veronyka Bass from Veronyka's Color Salon and Day Spa.,Ear do you use a hearing aid?.,1,10,32,16,0.0,0.0,0.0,0.0
bIUmw2DVW7Q_0-3-rgb_front_W32_S16.csv,bIUmw2DVW7Q_0-3-rgb_front,A wrist control that we can use from a slashing attack.,Steal my father passed away last year.,1,10,32,16,0.0,0.0,0.0,0.0
C4lsh3mZ4jU_0-5-rgb_front_W32_S16.csv,C4lsh3mZ4jU_0-5-rgb_front,Hi!,Lamp.,1,10,32,16,0.0,0.0,0.0,0.0
DfnHNkTE7mE_0-5-rgb_front_W32_S16.csv,DfnHNkTE7mE_0-5-rgb_front,I got my first job back in 1984 on a TV series called Miami Vice.,Lament how much does it cost to get in? is that enough for you? the princess and the frog water freezes at 32 degrees. hardboiled egg vegetable peeler the princess and the frog.,1,10,32,16,0.0,4.17,4.17,2.01
C0fPZgeY2rg_0-5-rgb_front_W32_S16.csv,C0fPZgeY2rg_0-5-rgb_front,How does a snake grow?,Cooperation.,1,10,32,16,0.0,0.0,0.0,0.0
4XlVMRXLydg_0-5-rgb_front_W32_S16.csv,4XlVMRXLydg_0-5-rgb_front,We're going to do gathering chi from heaven and earth.,Office what is your pet's name? what's your social security number? what time does the bus arrive? what's your social security number?.,1,10,32,16,0.0,0.0,0.0,0.0
cHFW_U9e4sM_0-8-rgb_front_W32_S16.csv,cHFW_U9e4sM_0-8-rgb_front,The next point you're going to use for the lower legs especially is inner courtyard or stomach 44.,Dog water bowl the princess and the frog keep a secret what is your pet's name? how much does it cost to get in? what time is it? where is mcdonalds?.,1,10,32,16,0.0,15.69,11.76,16.1
bHdXYjk977I_0-3-rgb_front_W32_S16.csv,bHdXYjk977I_0-3-rgb_front,"Next we are going to talk about is, I am going to do a necklace and I am going to make a turquoise necklace since I have lots of turquoise here to choose from.",Recommend price how much does it cost? how much will the repair cost? where is the next bus stop? i want to tell you something about my family. i feel tired. i have a sore throat. i am looking for a new job. jump for joy when we are on holidays i like walking in the mountains. i want to tell you something about my family.,1,10,32,16,0.0,28.0,20.0,15.08
DKOzSnHwSFI_0-5-rgb_front_W32_S16.csv,DKOzSnHwSFI_0-5-rgb_front,"Hi, my name is Dave Schoeneck and we're talking about how you're going to feel after your first day of adaptive skiing.",Bed the day after tomorrow to have breakfast it is fine like that. i have a sore throat. it is fine like that. stick your tongue out. what would you like to order? how long are you going to stay here? how do you feel? i have a sore throat.,1,10,32,16,0.0,24.32,16.22,19.73
fslsm4MqBBE_0-8-rgb_front_W32_S16.csv,fslsm4MqBBE_0-8-rgb_front,Next we are going to be talking about the edge of a snowboard.,I am divorced. how much does it cost?.,1,10,32,16,0.0,0.0,0.0,0.0
cYtd23-StEw_0-8-rgb_front_W32_S16.csv,cYtd23-StEw_0-8-rgb_front,Hi.,Soft drink.,1,10,32,16,0.0,0.0,0.0,0.0
0pKzG0RRUz4_0-1-rgb_front_W32_S16.csv,0pKzG0RRUz4_0-1-rgb_front,Another technique is you can braid the hair on first and then start wrapping cause some people have really short hair and we can create the look with adding the hair end.,What can l do for you? how much does it cost? think out-patient care i pay every three months. how do you feel? let's take a break. i am not feeling like myself. call me later. overlock sewing machine i am majoring in home economics. i have not seen you in a long time. i got an email from my mother today. i'm hard of hearing. could you speak up a bit? i am studying to be a network engineer. i want to tell you something about my family. may i introduce my wife?.,1,10,32,16,0.0,4.65,3.1,5.76
0oGfy530AuI_0-1-rgb_front_W32_S16.csv,0oGfy530AuI_0-1-rgb_front,MICHAEL ROSENGART: Thrusters.,Horn.,1,10,32,16,0.0,0.0,0.0,0.0
EmNBzTLRz-E_0-5-rgb_front_W32_S16.csv,EmNBzTLRz-E_0-5-rgb_front,ALICE MONSAERT: This exercise is what I call an advanced level lunge because the back leg is going to stay straight.,"Feature how long will it take? how long would you like to stay at our hotel? monosemous sign voiceless mouthing roof of the mouth i would like a room for one night. how long would you like to stay at our hotel? excuse me, could you tell me the way to the station, please?.",1,10,32,16,0.0,10.67,8.0,9.26
cS44xaCZy7A_0-8-rgb_front_W32_S16.csv,cS44xaCZy7A_0-8-rgb_front,We're now going to start lunging the horse.,Modern what is the soup of the day? i graduate in two years.,1,10,32,16,0.0,9.09,9.09,10.01
DdzxfgB4W2c_0-5-rgb_front_W32_S16.csv,DdzxfgB4W2c_0-5-rgb_front,Okay.,Red tea.,1,10,32,16,0.0,0.0,0.0,0.0
1QmgK8f5JnY_0-1-rgb_front_W32_S16.csv,1QmgK8f5JnY_0-1-rgb_front,"Hello, my names Rebecca Herrick, I'm a licensed massage therapist in Wilmington, North Carolina and I'm here to give my review on Massage Parlors.","Mention hardboiled egg quiche what is your sign in sign language? where can i get tickets, please? how can i help you? how have you been? where is the toilet no. how much does it cost to get in?.",1,10,32,16,0.0,12.31,9.23,4.2
ahJr2i50Qew_0-3-rgb_front_W32_S16.csv,ahJr2i50Qew_0-3-rgb_front,"One thing, as you notice we don't have any three point lines here but, that wasn't always part of the game and this court was probably created during, sometime during that period, is the three point line.",Yearbook how much does it cost to get in? how old were you when you became deaf? how long would you like to stay at our hotel? what is the date today? what would you like to order? how long would you like to stay at our hotel? we have a test tomorrow. i am looking for a new job. i‘m looking for a job. i planted the seeds last fall. make an appointment long-term unemployment the elevator is stuck. under the gun.,1,10,32,16,0.0,9.68,9.68,10.83
Eh2AVkAQsxI_0-3-rgb_front_W32_S16.csv,Eh2AVkAQsxI_0-3-rgb_front,"Hi I'm Lauren, I'm going to be discussing how to add natural highlights at home.",Large button telephone vending machine i got a 'c' on my paper. special olympics supplementary pay for unsocial (inconvenient) working hours.,1,10,32,16,0.0,5.26,5.26,0.0
a4uz0W33REs_0-5-rgb_front_W32_S16.csv,a4uz0W33REs_0-5-rgb_front,SARAH HAUER: Hi.,Experienced.,1,10,32,16,0.0,0.0,0.0,0.0
DEdVsXBut4I_0-5-rgb_front_W32_S16.csv,DEdVsXBut4I_0-5-rgb_front,"Ace 2 suited, ace 3 suited; this is pretty much the best Omaha high low hand because what it gives you gives you the aces you can win the high if you catch another ace or two.",Really how old are you? i love all the colors of the rainbow. how much does it cost? is there anything else i can do for you? i have a sore throat. i´m sad how much does it cost? undernourished lithuania what’s the matter with you? how much does it cost? what is the date today? is there anything else i can do for you? i was born in 1960. when were you born? is that enough for you? i like chocolate. you´re right. who are you?.,1,10,32,16,0.0,18.9,12.6,33.0
1aJwX9nRlmk_0-2-rgb_front_W32_S16.csv,1aJwX9nRlmk_0-2-rgb_front,"ELIZABETH ROSE: The next thing we're going to do is bring some movement into this area with all the tension, where your headache is happening.","Main entrance may i have a menu, please? it is not my fault. how long do you want to stay here? is there anything else i can do for you? how long do you want to stay here? what is the soup of the day? it is not my fault. i had a hard drive failure. i've got a stabbing pain in my back. i've got a back ache. how long would you like to stay at our hotel? fingernail dimple i want to brush my teeth. i've got a back ache. my eyes are itching. do you use a hearing aid?.",1,10,32,16,0.0,9.16,7.63,14.43
Eh2AVkAQsxI_0-5-rgb_front_W32_S16.csv,Eh2AVkAQsxI_0-5-rgb_front,"Hi I'm Lauren, I'm going to be discussing how to add natural highlights at home.",Breakfast the princess and the frog could you do me a favour? i am sorry to bother you. how much does it cost? i am sorry to bother you. surfboard.,1,10,32,16,0.0,21.28,17.02,11.23
bb1Z5dw4N-s_0-8-rgb_front_W32_S16.csv,bb1Z5dw4N-s_0-8-rgb_front,Now there are a few disadvantages to impromptu speaking.,Modern face what's the best way to the station? my father passed away last year. to have lunch.,1,10,32,16,0.0,7.14,7.14,8.26
f5EGPzGSCJs_0-8-rgb_front_W32_S16.csv,f5EGPzGSCJs_0-8-rgb_front,Today we're going to talk about how to diagnose an ailment of your fish.,In four years manufacturing cost darkroom easel.,1,10,32,16,0.0,0.0,0.0,0.0
4VXvnpxTEEw_0-1-rgb_front_W32_S16.csv,4VXvnpxTEEw_0-1-rgb_front,In this next clip we're going to talk about wind chill and wind chill factors.,Near what time does the bus arrive? i was born in 1960. what does that mean?.,1,10,32,16,0.0,6.25,6.25,2.66
Enhria4v_jo_0-3-rgb_front_W32_S16.csv,Enhria4v_jo_0-3-rgb_front,"Hi, I'm Judy Carrier with Jewels by Park Lane and I'm going to tell you how to clean your sterling silver jewelry.",Shabby bedwetting what's your social security number? padel balls should you drink so much beer when playing poker? i got an email from my mother today. the station is within walking distance.,1,10,32,16,0.0,10.53,3.51,4.03
C9ordUxwOEQ_0-5-rgb_front_W32_S16.csv,C9ordUxwOEQ_0-5-rgb_front,This is a tire pressure gauge.,Chin what do you like?.,1,10,32,16,0.0,0.0,0.0,0.0
eahjYz2685g_0-8-rgb_front_W32_S16.csv,eahjYz2685g_0-8-rgb_front,"Now another important thing for you to remember, and this is going to be a little difficult, because we all tend to like to please people, we all tend to like accolades and praise.",Red bull letter of complaint may i offer you a drink? what can i get for you? bosnia and herzegovina may i offer you a drink? what are you doing? it is not my fault. i am hungry. i was born in 1960. who do you want to talk to? i am flying to new york tonight. i am just visiting. follow me. follow me car cut off cristiano ronaldo.,1,10,32,16,0.0,15.38,13.46,18.99
EmNBzTLRz-E_0-3-rgb_front_W32_S16.csv,EmNBzTLRz-E_0-3-rgb_front,ALICE MONSAERT: This exercise is what I call an advanced level lunge because the back leg is going to stay straight.,Bolt teacup balancing act i am majoring in theater. knife sharpener what time does the post office close? to travel.,1,10,32,16,0.0,19.51,14.63,8.01
CO6qyvvglAE_0-5-rgb_front_W32_S16.csv,CO6qyvvglAE_0-5-rgb_front,And now we're going to talk about some inputs that you can run through your board.,Modern what is the date today? what time is it? what is the temperature? i have a sore throat. what would you like to order? how long are you going to stay here? i want to tell you something about my family. how much will the repair cost? is there anything else i can do for you? one-handed sign cheeky perfumery out of order is there a restauratnt car on the train?.,1,10,32,16,0.0,11.11,8.89,12.01
dWOtJxrH_Ww_0-8-rgb_front_W32_S16.csv,dWOtJxrH_Ww_0-8-rgb_front,"I'm Tim Gipson, and I'm going to talk to you about trouble shooting your refrigerator.",Hobby unleavened bread what is the soup of the day? i was born in 1960. boy scouts is a good organization.,1,10,32,16,0.0,5.26,5.26,0.0
4CSSlWonj3E_0-2-rgb_front_W32_S16.csv,4CSSlWonj3E_0-2-rgb_front,RICHARD BUCCOLA: Hi.,Need.,1,10,32,16,0.0,0.0,0.0,0.0
DwlVtUKfv3s_0-5-rgb_front_W32_S16.csv,DwlVtUKfv3s_0-5-rgb_front,"As you are getting ready for the ball to come over the net and to hit it, it's important that you're moving side to side and then bouncing on the balls of your feet.",Dinosaur very interesting. i have a sore throat. i have a bleeding nose. i have a cold. i went to a school for hearing children. i want to tell you something about my family. who do you want to talk to? what´s your sign? i have two weekends off every month. jungle gym i enjoy sitting in the sun. one of my hobbies is writing letters to my pen-friends. i pick up my son from the kindergarten. how long are you going to stay here? how much does it cost to get in? jump for joy i want to tell you something about my family. i have a sore throat.,1,10,32,16,0.0,18.92,9.46,26.45
cwLJfXFf9ks_0-8-rgb_front_W32_S16.csv,cwLJfXFf9ks_0-8-rgb_front,The principles of Aikido can be applied to daily life in many different situations.,Model year i was born in 1960. i am sorry to bother you. the temperature is 76 degrees.,1,10,32,16,0.0,18.75,6.25,11.27
bbSKqkE4EBs_0-8-rgb_front_W32_S16.csv,bbSKqkE4EBs_0-8-rgb_front,In this segment we're going to take a moment to talk about the benefits of Qigong breathing.,Budget at weekends i sometimes go to a disco or to the cinema. i want to tell you something about my family. i have a dog. what time is it?.,1,10,32,16,0.0,25.0,20.83,20.0
3TrMyzNWGpY_0-2-rgb_front_W32_S16.csv,3TrMyzNWGpY_0-2-rgb_front,Hi everybody I'm John Graden from the Martial Arts Teacher's Association and johngraden.com.,Son-in-law phnom penh i have a dog. growl i will have a half cup of coffee. cup of coffee.,1,10,32,16,0.0,5.41,5.41,0.0
3HCjTYIijec_0-2-rgb_front_W32_S16.csv,3HCjTYIijec_0-2-rgb_front,Urban legends are often the unwritten beliefs that people have and announce to others.,Secret geriatric home care i was born in 1960. i want to tell you something about my family. what is the date today? i need a dentist. when were you born? how much does it cost to get in? how much does the book cost? wash your hands. my eyes are itching.,1,10,32,16,0.0,9.09,6.06,8.97
33jxeIIbBnM_0-1-rgb_front_W32_S16.csv,33jxeIIbBnM_0-1-rgb_front,"Hi, my name is Dave Andrews.",Mention i am sorry to bother you. in fact who are you? what is the date today?.,1,10,32,16,0.0,8.7,8.7,5.16
4PKquZ1fUGk_0-2-rgb_front_W32_S16.csv,4PKquZ1fUGk_0-2-rgb_front,The first product that I'm going to talk to about is a product called Egyptian Magic.,I like autumn best. what is your pet's name? math is a difficult subject for me. from what time is it open? do you speak spanish?.,1,10,32,16,0.0,13.64,13.64,6.91
ETOZLBScxWY_0-3-rgb_front_W32_S16.csv,ETOZLBScxWY_0-3-rgb_front,"Hi, this is John Stewart and this is some repair tips for your tent.",Hope cotton candy my little pony.,1,10,32,16,0.0,0.0,0.0,0.0
dIIMHOX5AD8_0-8-rgb_front_W32_S16.csv,dIIMHOX5AD8_0-8-rgb_front,"Now that we've covered walking properly, lets work on focusing on One Point, so we're actually moving up the body as we go.",Pet toy how often should i feed it? participation in decision-making i want you to use a condom. how much is a ticket to _____? i do not believe you i am sorry to bother you. according to.,1,10,32,16,0.0,0.0,0.0,0.0
cw5evdziBB4_0-8-rgb_front_W32_S16.csv,cw5evdziBB4_0-8-rgb_front,Hello welcome back!,Fryer.,1,10,32,16,0.0,0.0,0.0,0.0
cDJuwtDYaSg_0-8-rgb_front_W32_S16.csv,cDJuwtDYaSg_0-8-rgb_front,Alright the drink that we are about to make is a Black and Tan.,Goddaughter i am interested in working for your company. i am not deaf.,1,10,32,16,0.0,0.0,0.0,0.0
5RR7dlzkyL0_0-5-rgb_front_W32_S16.csv,5RR7dlzkyL0_0-5-rgb_front,"Now first of all, I want to tell you, when you are doing business over the phone, you automatically lose a huge part of your ability to communicate.",Baby mittens what is your pet's name? why do you say that? non-compulsory school keep quiet. what is your phone number? what is your cellphone number? what is your phone number? what are you doing? how old were you when you became deaf? i am sorry to bother you. happy new year! how much is a ticket to _____? where is my calculator? all rights reserved can you sew on a button for me? i want to tell you something about my family. how much is a ticket to _____? can you sew on a button for me?.,1,10,32,16,3.17,23.81,12.7,29.89
-d5dN54tH2E_0-1-rgb_front_W32_S16.csv,-d5dN54tH2E_0-1-rgb_front,We're going to work on a arm drill that will help you have graceful hand movements in front of you.,How much? how much does the book cost? knife sharpener sitz bath give me a hug. submit to what are you doing?.,1,10,32,16,0.0,13.95,9.3,7.01
39FN42e41r0_0-1-rgb_front_W32_S16.csv,39FN42e41r0_0-1-rgb_front,"MICHAEL ROSENGART: Right now, I'm here with two personal trainers, Ryan Regensburg and Jonesy and we're doing some renegade rows.",This is my seat. how long are you going to stay here? how have you been? you´re right. where are you from? where does this train go?.,1,10,32,16,0.0,12.0,8.0,4.92
1-xK5UtDSmE_0-2-rgb_front_W32_S16.csv,1-xK5UtDSmE_0-2-rgb_front,"We're going to look at it from several aspects and the first thing that I would want to speak to would be the owner of the business, the CEO and in my profession, and I work for a company that provides wellness programs.",Nipple look at how long would you like to stay at our hotel? necking i do a paper route to earn a little money. geriatric home care how long would you like to stay at our hotel? what kind of service do you have? what time does the bus arrive? how long would you like to stay at our hotel? do you have time for me? we´ll talk on the phone. dimple i have a sore throat. seduce i would like a room for one night. what time does the bus arrive? i am interested in working for your company. i was born in 1960. i got a 'b' on my paper. my mother works as a clerk in an office. where do you come from?.,1,10,32,16,0.0,24.56,15.2,22.57
dKumOzqVk3M_0-8-rgb_front_W32_S16.csv,dKumOzqVk3M_0-8-rgb_front,"Hello, this is JB, I'm with Austin Homebrew Supply in Austin, Texas.",Trial you have a big alcohol problem. cup of coffee i was born in 1960. how long do you want to stay here?.,1,10,32,16,0.0,11.11,11.11,3.02
aoJDJktJkzw_0-3-rgb_front_W32_S16.csv,aoJDJktJkzw_0-3-rgb_front,Okay so our kimchi is pretty all mixed up now and when you are doing this at home you can really set this aside and let the pickling process happen for a good solid 1/2 hour to a hour and you can see now already the different of the texture of the kimchi.,"Who is the new president? thermal imaging camera three little pigs what time is it? what is the soup of the day? baby bootie what is your name? with or without pickles? are you studying or are you working? excuse me, could you tell me the way to the station, please? i've got a stabbing pain in my back. intensive care unit (icu) on the side generally speaking how old were you when you became deaf? excuse me, could you tell me the way to the station, please? i enjoy working on the computer. how long are you going to stay here? how old were you when you became deaf? how long are you going to stay here? do you have your ticket? the small blind may i see your ticket please? how much does it cost to get to the airport? what is the date today?.",1,10,32,16,0.0,15.84,10.89,31.94
ETOZLBScxWY_0-5-rgb_front_W32_S16.csv,ETOZLBScxWY_0-5-rgb_front,"Hi, this is John Stewart and this is some repair tips for your tent.",Water water cooling i don't feel like eating. give me a kiss. binge eating.,1,10,32,16,0.0,0.0,0.0,0.0
EhYk6e-jtWg_0-3-rgb_front_W32_S16.csv,EhYk6e-jtWg_0-3-rgb_front,"Alright, the drink that we are about to make is a Claridge Cocktail.",Attach are you thirsty?.,1,10,32,16,0.0,11.76,11.76,7.97
11JT4jRNI-o_0-2-rgb_front_W32_S16.csv,11JT4jRNI-o_0-2-rgb_front,Let's go to the squat position now and add the tubing into that.,Tax revenue how much does it cost to get in? what time does the post office close?.,1,10,32,16,0.0,12.9,12.9,10.11
